filename,relative_path,split,label,frame_id,sequence_id_provisional,camera_group,camera_group_size,camera_group_confidence,grouping_method,camera_group_v1,camera_group_v2_manual_merge,camera_group_v2_merge_reason,enabled_for_cv
00565.jpg,训练集/00565.jpg,train,有漂浮物,565,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00566.jpg,训练集/00566.jpg,train,有漂浮物,566,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00567.jpg,训练集/00567.jpg,train,有漂浮物,567,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00568.jpg,训练集/00568.jpg,train,有漂浮物,568,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00569.jpg,训练集/00569.jpg,train,有漂浮物,569,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00570.jpg,训练集/00570.jpg,train,有漂浮物,570,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00571.jpg,训练集/00571.jpg,train,有漂浮物,571,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00572.jpg,训练集/00572.jpg,train,有漂浮物,572,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00573.jpg,训练集/00573.jpg,train,有漂浮物,573,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00574.jpg,训练集/00574.jpg,train,有漂浮物,574,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00575.jpg,训练集/00575.jpg,train,有漂浮物,575,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00576.jpg,训练集/00576.jpg,train,有漂浮物,576,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00577.jpg,训练集/00577.jpg,train,有漂浮物,577,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00578.jpg,训练集/00578.jpg,train,有漂浮物,578,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00579.jpg,训练集/00579.jpg,train,有漂浮物,579,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00580.jpg,训练集/00580.jpg,train,有漂浮物,580,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00581.jpg,训练集/00581.jpg,train,有漂浮物,581,file_block_0005,camera_group_v2_0292,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0293,no,,yes
00582.jpg,训练集/00582.jpg,train,有漂浮物,582,file_block_0005,camera_group_v2_0293,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0294,no,,yes
00583.jpg,训练集/00583.jpg,train,有漂浮物,583,file_block_0005,camera_group_v2_0294,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0295,no,,yes
00584.jpg,训练集/00584.jpg,train,有漂浮物,584,file_block_0005,camera_group_v2_0295,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0296,no,,yes
00585.jpg,训练集/00585.jpg,train,有漂浮物,585,file_block_0005,camera_group_v2_0296,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0297,no,,yes
00586.jpg,训练集/00586.jpg,train,有漂浮物,586,file_block_0005,camera_group_v2_0297,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0298,no,,yes
00587.jpg,训练集/00587.jpg,train,有漂浮物,587,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00588.jpg,训练集/00588.jpg,train,有漂浮物,588,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00589.jpg,训练集/00589.jpg,train,有漂浮物,589,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00590.jpg,训练集/00590.jpg,train,有漂浮物,590,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00591.jpg,训练集/00591.jpg,train,有漂浮物,591,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00592.jpg,训练集/00592.jpg,train,有漂浮物,592,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00593.jpg,训练集/00593.jpg,train,有漂浮物,593,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00594.jpg,训练集/00594.jpg,train,有漂浮物,594,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00595.jpg,训练集/00595.jpg,train,有漂浮物,595,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00596.jpg,训练集/00596.jpg,train,有漂浮物,596,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00597.jpg,训练集/00597.jpg,train,有漂浮物,597,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00598.jpg,训练集/00598.jpg,train,有漂浮物,598,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00599.jpg,训练集/00599.jpg,train,有漂浮物,599,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00600.jpg,训练集/00600.jpg,train,有漂浮物,600,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00601.jpg,训练集/00601.jpg,train,有漂浮物,601,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00602.jpg,训练集/00602.jpg,train,有漂浮物,602,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00603.jpg,训练集/00603.jpg,train,有漂浮物,603,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00604.jpg,训练集/00604.jpg,train,有漂浮物,604,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00605.jpg,训练集/00605.jpg,train,有漂浮物,605,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00606.jpg,训练集/00606.jpg,train,有漂浮物,606,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00607.jpg,训练集/00607.jpg,train,有漂浮物,607,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00608.jpg,训练集/00608.jpg,train,有漂浮物,608,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00609.jpg,训练集/00609.jpg,train,有漂浮物,609,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00610.jpg,训练集/00610.jpg,train,有漂浮物,610,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00611.jpg,训练集/00611.jpg,train,有漂浮物,611,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00612.jpg,训练集/00612.jpg,train,有漂浮物,612,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00613.jpg,训练集/00613.jpg,train,有漂浮物,613,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00614.jpg,训练集/00614.jpg,train,有漂浮物,614,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00615.jpg,训练集/00615.jpg,train,有漂浮物,615,file_block_0005,camera_group_v2_0298,29,medium,top75_gray32_cosine_with_frame_gap,camera_group_0299,no,,yes
00616.jpg,训练集/00616.jpg,train,有漂浮物,616,file_block_0005,camera_group_v2_0299,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0300,no,,yes
00617.jpg,训练集/00617.jpg,train,有漂浮物,617,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00618.jpg,训练集/00618.jpg,train,有漂浮物,618,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00619.jpg,训练集/00619.jpg,train,有漂浮物,619,file_block_0005,camera_group_v2_0299,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0300,no,,yes
00620.jpg,训练集/00620.jpg,train,有漂浮物,620,file_block_0005,camera_group_v2_0299,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0300,no,,yes
00621.jpg,训练集/00621.jpg,train,有漂浮物,621,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00622.jpg,训练集/00622.jpg,train,有漂浮物,622,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00623.jpg,训练集/00623.jpg,train,有漂浮物,623,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00624.jpg,训练集/00624.jpg,train,有漂浮物,624,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00625.jpg,训练集/00625.jpg,train,有漂浮物,625,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00626.jpg,训练集/00626.jpg,train,有漂浮物,626,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00627.jpg,训练集/00627.jpg,train,有漂浮物,627,file_block_0005,camera_group_v2_0299,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0300,no,,yes
00628.jpg,训练集/00628.jpg,train,有漂浮物,628,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00629.jpg,训练集/00629.jpg,train,有漂浮物,629,file_block_0005,camera_group_v2_0299,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0300,no,,yes
00630.jpg,训练集/00630.jpg,train,有漂浮物,630,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00631.jpg,训练集/00631.jpg,train,有漂浮物,631,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00632.jpg,训练集/00632.jpg,train,有漂浮物,632,file_block_0005,camera_group_v2_0300,12,medium,top75_gray32_cosine_with_frame_gap,camera_group_0301,no,,yes
00633.jpg,训练集/00633.jpg,train,有漂浮物,633,file_block_0005,camera_group_v2_0299,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0300,no,,yes
00634.jpg,训练集/00634.jpg,train,有漂浮物,634,file_block_0005,camera_group_v2_0301,12,low,top75_gray32_cosine_with_frame_gap,camera_group_0302,yes,同一固定机位/高度近似画面 || 同一坝体/水尺固定监控系列，当前拆成多个组 || 同一坝体/水尺固定监控系列，人工复核建议整体合并,yes
00635.jpg,训练集/00635.jpg,train,有漂浮物,635,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00636.jpg,训练集/00636.jpg,train,有漂浮物,636,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00637.jpg,训练集/00637.jpg,train,有漂浮物,637,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00638.jpg,训练集/00638.jpg,train,有漂浮物,638,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00639.jpg,训练集/00639.jpg,train,有漂浮物,639,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00640.jpg,训练集/00640.jpg,train,有漂浮物,640,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00641.jpg,训练集/00641.jpg,train,有漂浮物,641,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00642.jpg,训练集/00642.jpg,train,有漂浮物,642,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00643.jpg,训练集/00643.jpg,train,有漂浮物,643,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00644.jpg,训练集/00644.jpg,train,有漂浮物,644,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00645.jpg,训练集/00645.jpg,train,有漂浮物,645,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00646.jpg,训练集/00646.jpg,train,有漂浮物,646,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00647.jpg,训练集/00647.jpg,train,有漂浮物,647,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00648.jpg,训练集/00648.jpg,train,有漂浮物,648,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00649.jpg,训练集/00649.jpg,train,有漂浮物,649,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00650.jpg,训练集/00650.jpg,train,有漂浮物,650,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00651.jpg,训练集/00651.jpg,train,有漂浮物,651,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00652.jpg,训练集/00652.jpg,train,有漂浮物,652,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00653.jpg,训练集/00653.jpg,train,有漂浮物,653,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00654.jpg,训练集/00654.jpg,train,有漂浮物,654,file_block_0005,camera_group_v2_0302,20,medium,top75_gray32_cosine_with_frame_gap,camera_group_0303,no,,yes
00655.jpg,训练集/00655.jpg,train,有漂浮物,655,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00656.jpg,训练集/00656.jpg,train,有漂浮物,656,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00657.jpg,训练集/00657.jpg,train,有漂浮物,657,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00658.jpg,训练集/00658.jpg,train,有漂浮物,658,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00659.jpg,训练集/00659.jpg,train,有漂浮物,659,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00660.jpg,训练集/00660.jpg,train,有漂浮物,660,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00661.jpg,训练集/00661.jpg,train,有漂浮物,661,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00662.jpg,训练集/00662.jpg,train,有漂浮物,662,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00663.jpg,训练集/00663.jpg,train,有漂浮物,663,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00664.jpg,训练集/00664.jpg,train,有漂浮物,664,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00665.jpg,训练集/00665.jpg,train,有漂浮物,665,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00666.jpg,训练集/00666.jpg,train,有漂浮物,666,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00667.jpg,训练集/00667.jpg,train,有漂浮物,667,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00668.jpg,训练集/00668.jpg,train,有漂浮物,668,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00669.jpg,训练集/00669.jpg,train,有漂浮物,669,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00670.jpg,训练集/00670.jpg,train,有漂浮物,670,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00671.jpg,训练集/00671.jpg,train,有漂浮物,671,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00672.jpg,训练集/00672.jpg,train,有漂浮物,672,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00673.jpg,训练集/00673.jpg,train,有漂浮物,673,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00674.jpg,训练集/00674.jpg,train,有漂浮物,674,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00675.jpg,训练集/00675.jpg,train,有漂浮物,675,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00676.jpg,训练集/00676.jpg,train,有漂浮物,676,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00677.jpg,训练集/00677.jpg,train,有漂浮物,677,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00678.jpg,训练集/00678.jpg,train,有漂浮物,678,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00679.jpg,训练集/00679.jpg,train,有漂浮物,679,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00680.jpg,训练集/00680.jpg,train,有漂浮物,680,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
00681.jpg,训练集/00681.jpg,train,有漂浮物,681,file_block_0005,camera_group_v2_0303,28,medium,top75_gray32_cosine_with_frame_gap,camera_group_0304,no,,yes
